id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18293577,"Relax Work Play in a clean, bright King West condo",28132161,1462643495806107156,Marija,,Waterfront Communities-The Island,43.64721,-79.39853,Entire home/apt,149,30,44,2026-02-10,0.4,1,220,4,
16005226,Bright and Spacious Luxury Condo-,28284909,1462644030152815223,Mark,,Waterfront Communities-The Island,43.6417442,-79.3819559,Entire home/apt,465,2,380,2026-05-17,3.29,4,243,22,STR-2111-GVBRVH
5758430,Beautiful Condo at 300 Front St,29871967,1462649590028311948,Vinny,,Waterfront Communities-The Island,43.64347,-79.38975,Entire home/apt,178,28,482,2023-12-22,3.55,1,365,0,
794506,Beautiful suite in Downtown Toronto,4186011,1462649780196212008,Oron,,Waterfront Communities-The Island,43.63996,-79.39109,Entire home/apt,376,2,178,2026-04-29,1.21,1,80,22,STR-2011-HZQKVM
2045208,Cozy Condo near CN Tower  Roger's Center- DT,4356799,1462654700941739831,Tom,,Waterfront Communities-The Island,43.64342,-79.39031,Entire home/apt,87,28,67,2025-02-21,0.44,4,296,0,STR-2010-HMWKVJ
21596712,"Lake View, Upscale Location, Near Union St. PATH",36088235,1462670840184156682,Kevin,,Waterfront Communities-The Island,43.64308,-79.37819,Private room,62,28,38,2026-05-01,0.38,2,37,5,
21696470,Lake View • Private Bath • Near Union • PATH,36088235,1462670840184156682,Kevin,,Waterfront Communities-The Island,43.64111,-79.37793,Private room,83,28,13,2025-12-29,0.13,2,35,2,
7048865,Lux Condo in the Heart of Toronto,5090895,1462672616752190466,Tom,,Waterfront Communities-The Island,43.63774,-79.39742,Entire home/apt,195,28,21,2017-03-08,0.16,1,364,0,
7239188,Modern 1 Bdrm Suite Downtown District - Lake View,37686099,1462676014428150084,Efrain,,Waterfront Communities-The Island,43.64213,-79.38071,Entire home/apt,345,3,164,2026-05-09,1.46,1,35,14,STR-2010-HRXRPL
30040787,"Studio 2BR Apt with GYM, Close to CN Tower",38459934,1462678491048609248,Corporate Stays,,Waterfront Communities-The Island,43.64902,-79.3884,Entire home/apt,204,30,1,2018-12-24,0.01,21,266,0,
1578070,Unbeatable Downtown Location,5559775,1462683745135879294,Aleksandra,,Waterfront Communities-The Island,43.64487,-79.39468,Entire home/apt,567,28,16,2019-08-15,0.1,1,178,0,
15721381,Executive Downtown Townhome,43576034,1462694192558037457,Supa,,Waterfront Communities-The Island,43.65181,-79.35733,Entire home/apt,978,28,45,2019-08-25,0.43,1,365,0,
15485811,Amazing views of the Lake in highrise downtown,44972033,1462698633067569265,Lana,,Waterfront Communities-The Island,43.63901,-79.39895,Private room,94,28,196,2024-06-15,1.68,1,89,0,
12115883,Breathtaking view: 34th floor! Downtown Toronto!,45019143,1462698788418345838,Julia,,Waterfront Communities-The Island,43.64794,-79.39378,Entire home/apt,239,28,1,2017-01-29,0.01,1,87,0,
14760262,"2BDRM Style, Free Parking Panoramic View Ent. Dist",45554348,1462700519203349016,Michael,,Waterfront Communities-The Island,43.640054100582937,-79.39662423,Entire home/apt,464,1,477,2026-05-09,4.03,1,243,17,STR-2310-FGYDVP
14533481,Heart of Downtown - Best Toronto Attractions Condo,46540398,1462703748758010842,Rachel,,Waterfront Communities-The Island,43.643322393051371,-79.37991537,Entire home/apt,,2,242,2026-05-14,2.04,1,264,33,STR-2407-FTJHPQ
17942852,Luxurious Subpenthouse 1300 SQFT with Lake Views,46957011,1462705106641794635,Tarit,,Waterfront Communities-The Island,43.6414,-79.39799,Entire home/apt,1860,28,104,2020-02-24,0.95,1,365,0,
14822179,Luxury 1BR- Exclusive Maple Leaf Square condo,6394819,1462705377007458215,Brett,,Waterfront Communities-The Island,43.64361,-79.38011,Entire home/apt,265,1,160,2026-05-16,1.36,1,170,25,STR-2310-FPBVHQ
20413017,Admire Unobstructed CN Tower Views at a Lavish Penthouse,47669138,1462707405883909079,Peter,,Waterfront Communities-The Island,43.6453,-79.4011,Entire home/apt,184,28,201,2025-12-27,1.88,1,144,3,STR-2404-FWXHHR
28264606,Upscale Condo in the Clouds at CN Tower,51016161,1462718389496961462,Idrees,,Waterfront Communities-The Island,43.6421544,-79.381624,Entire home/apt,445,1,593,2026-04-05,6.32,1,147,28,STR-2205-GTYHHH
25369130,Modern Toronto Condo in the mix of everything,6980599,1462720413297852636,Florence,,Waterfront Communities-The Island,43.63968,-79.39608,Entire home/apt,312,28,0,,,1,270,0,
12089611,Sunny condo room nearby CN  tower&Union No2,52921252,1462724446591764507,Lynn,,Waterfront Communities-The Island,43.64163,-79.38205,Private room,108,28,215,2025-11-03,1.76,12,204,3,STR-2010-FFSXPB
28999000,Sunny condo room nearby CN Tower and Union No3,52921252,1462724446591764507,Lynn,,Waterfront Communities-The Island,43.64137,-79.38247,Private room,116,28,1,2025-08-09,0.1,12,204,1,
23784390,Casa Di Mama | Beautiful 2BR Downtown-Free Parking,55460113,1462731761631809321,Julian,,Waterfront Communities-The Island,43.640555894309735,-79.39870364,Entire home/apt,357,1,124,2026-05-10,1.24,1,107,21,STR-2305-FSHKVQ
29520342,Classy & Lux Downtown 2 bdrm+ den condo,58109629,1462739121292162414,Agnes,,Waterfront Communities-The Island,43.64041,-79.39879,Entire home/apt,284,28,94,2025-08-10,1.02,1,125,7,STR-2309-FWBRVR
10156168,Spacious 2 BRs + 2 Bath  -  Heart of City- VIDEO,7828359,1462742275975765159,Phuntsok,,Waterfront Communities-The Island,43.64686,-79.39355,Entire home/apt,582,1,195,2026-05-08,1.68,2,306,28,STR-2204-FYZPHD
26442366,Best location in the core downtown of Toronto,7901401,1462744113505560901,Hady,,Waterfront Communities-The Island,43.64286,-79.38073,Entire home/apt,153,28,96,2026-03-17,1.03,1,251,5,
1779167,Spacious downtown condo,9341346,1462811666010128882,Przemek,,Waterfront Communities-The Island,43.64329,-79.38219,Entire home/apt,22,365,5,2018-12-21,0.05,1,365,0,
1986934,Priv room/priv bath in ❤️ Tdot,10249063,1462835481618139655,Adila,,Waterfront Communities-The Island,43.64038,-79.3997,Private room,,28,248,2024-07-01,2.08,1,1,0,STR-2201-HWPRVL
14471969,Elegant Toronto Lakeview Condo 1+1 w. Free Parking,86418292,1462840034207214030,Shawn,,Waterfront Communities-The Island,43.6414,-79.39767,Entire home/apt,391,1,285,2026-05-04,2.42,1,38,22,STR-2204-HSKBHL
22572727,Toronto home with a view,90135014,1462848226918557048,Oreste,,Waterfront Communities-The Island,43.64495,-79.40196,Entire home/apt,172,28,30,2025-09-10,0.3,1,255,2,STR-2012-HKXVHK
19119990,"Cozy Toronto condo, great location, 1 free parking",10859758,1462851296348568187,Marco,,Waterfront Communities-The Island,43.64014,-79.39716,Entire home/apt,565,1,141,2026-04-30,1.3,1,35,38,STR-2212-GPHBHT
31987759,50+Floor M $ Toronto Skyline•Lake Ontario Views,92540259,1462853668741465369,Xueqing,,Waterfront Communities-The Island,43.64294,-79.38153,Entire home/apt,113,30,126,2025-06-22,1.43,1,265,1,
24906402,Stylish 2BR Corner Suite with Gorgeous City View,10992034,1462854435763958540,Jonathan,,Waterfront Communities-The Island,43.6475202,-79.3927031,Entire home/apt,379,2,344,2026-05-03,3.54,1,63,32,STR-2407-HRYVPY
14873227,Downtown Condo - Cozy Fireplace,93212341,1462855240078868483,Julie,,Waterfront Communities-The Island,43.64333,-79.40233,Private room,,2,352,2026-05-16,3.2,2,4,39,STR-2203-GSGPHG
16345760,"Gorgeous 1 Bed Downtown Toronto, Views Gym Parking",11491895,1462866006816516817,Mahmoud,,Waterfront Communities-The Island,43.64737,-79.3703,Entire home/apt,,180,20,2022-11-10,0.18,1,0,0,
18956091,Furnished Spacious Waterfront Condo,11729337,1462871717651702790,Ramy,,Waterfront Communities-The Island,43.63944,-79.38054,Entire home/apt,104,28,30,2025-05-31,0.28,2,220,1,
2296506,Fully Furnished Downtown Condo - stunning Lakeview,11729337,1462871717651702790,Ramy,,Waterfront Communities-The Island,43.64168,-79.38025,Entire home/apt,133,28,69,2025-09-06,0.47,2,266,2,
19713268,City Jewel in Cosmo Toronto Centre @ CN Tower,12535667,1462889985587430938,Lennie,,Waterfront Communities-The Island,43.64442,-79.38998,Entire home/apt,140,28,14,2022-09-06,0.13,4,149,0,
29388347,LOON's NEST — Perfect for WORLD CUP!,12620339,1462891869090624917,Jp,,Waterfront Communities-The Island,43.64089,-79.401,Entire home/apt,242,1,294,2026-05-12,3.2,1,172,46,STR-2501-JGHLBZ
18377465,"Right in the heart of Toronto, ICE Condos",127276512,1462933273392195669,Lyudmila,,Waterfront Communities-The Island,43.6418013,-79.3814409,Entire home/apt,169,28,169,2024-02-05,1.56,1,140,0,STR-2209-GCZXVF
5562649,Awesome 1 + 1 Condo @ A+ Location,14317813,1462935538639929881,K.J,,Waterfront Communities-The Island,43.647325678516367,-79.39391426,Entire home/apt,353,1,298,2026-04-19,2.22,1,210,28,STR-2301-JGPDVZ
23436704,Historic Corktown Flat w/ Balcony near Distillery,14479629,1462939564448461037,Samuel,,Waterfront Communities-The Island,43.653261381799538,-79.35909912,Entire home/apt,388,1,89,2025-12-29,2.44,1,94,24,STR-2305-JBBKVZ
30594541,Downtown Corner-Unit Condo with Stunning Views,15095777,1462954085041441859,Daniel,,Waterfront Communities-The Island,43.64689617,-79.39164663,Entire home/apt,406,3,107,2026-05-12,1.23,1,30,34,STR-2204-HTBVHL
11720805,Designer 1BR Loft • Bright & Spacious • Queen West,15942957,1462974425220407734,Kevin,,Waterfront Communities-The Island,43.6473576,-79.3981582,Entire home/apt,242,2,366,2026-05-23,2.97,1,336,20,STR-2105-FJVKVB
20862978,CN Tower View | Free Parking | FIFA | Downtown,16423626,1462986343207252722,Vinay,,Waterfront Communities-The Island,43.64179,-79.38187,Entire home/apt,690,1,124,2026-04-26,2.71,1,82,17,STR-2207-HMZRVK
21299652,Sparkling Clean Condo in the ❤️ of Downtown Toronto,154140034,1462993295959990102,Nidhi,,Waterfront Communities-The Island,43.64228,-79.3809,Entire home/apt,147,28,192,2026-05-09,1.83,1,207,5,
17405824,Gorgeous Condo in the Heart of Downtown Toronto,16888382,1462997351395583912,Shiv,,Waterfront Communities-The Island,43.646413383698139,-79.39392446,Entire home/apt,424,1,2,2025-09-09,0.1,1,353,1,STR-2407-FHHBPP
3354713,FIFA 2026 Hub •Penthouse• Free Parking• Downtown,16928887,1462998248413722239,Beet,,Waterfront Communities-The Island,43.6446404,-79.3763541,Entire home/apt,599,1,28,2026-05-18,5.42,1,327,28,STR-2511-GRKBPT
25139073,Sun filled private terrace next to CN Tower,159735119,1463006466488455224,Linda,,Waterfront Communities-The Island,43.64409,-79.39069,Entire home/apt,172,28,70,2025-11-30,0.72,6,37,1,
14950713,CN Tower View Luxury 1BR + Sofa Bed Near FIFA,17340646,1463007890337067615,Bhavy,,Waterfront Communities-The Island,43.644172668457031,-79.38941956,Entire home/apt,540,1,345,2026-04-30,2.92,1,102,29,STR-2303-FJWKVP
22278908,Executive Condo Near FIFA World Cup Skyline Views,162811995,1463014297275183907,Ryan,,Waterfront Communities-The Island,43.64239,-79.40066,Entire home/apt,588,1,363,2026-05-05,3.54,1,189,34,STR-2012-GHBHHF
26356801,Stunning 2 bds with Lake and CN Tower View,17772918,1463028615524903236,Arash,,Waterfront Communities-The Island,43.64147,-79.381,Entire home/apt,352,28,26,2026-04-03,1.07,1,167,12,STR-2107-JDBPHM
3595227,"CN Tower Suite, City & Lake View, Rooftop Pool",18112977,1463036427478024129,Shabnam,,Waterfront Communities-The Island,43.64417,-79.38942,Entire home/apt,325,1,234,2026-03-04,1.85,1,256,24,STR-2406-JFTXVZ
16392995,"Live,work and play in the city. Be close to it all",18356997,1463052683961710383,Qui,,Waterfront Communities-The Island,43.6449,-79.40067,Entire home/apt,126,30,107,2026-04-01,0.94,2,359,2,
3717620,Paradise accomodation,18507875,1463055553967894276,Bobby,,Waterfront Communities-The Island,43.64101,-79.37647,Entire home/apt,148,30,109,2025-10-25,0.76,1,68,1,
9108601,Cozy condo!  amazing city views!  w/ free parking,18690935,1463059147372847608,John,,Waterfront Communities-The Island,43.64185,-79.38099,Entire home/apt,567,1,69,2026-05-15,6.11,1,210,69,STR-2504-GMVPPT
31002156,Central 1BR - Work Ready | CN Tower | Union Stn,18828055,1463062576164122663,Bryan,,Waterfront Communities-The Island,43.6417001,-79.3823197,Entire home/apt,320,1,87,2026-05-01,0.97,1,122,5,STR-2601-GSHYBT
13044092,Downtown 1 bedroom condo with amazing view,19309556,1463074998271116441,Arjun,,Waterfront Communities-The Island,43.64263,-79.39181,Entire home/apt,157,28,180,2026-01-10,1.49,2,265,5,
24167253,Capacious Penthouse By CN Tower & MTCC & Free PRKG,181892549,1463077858941929656,Mohammed,,Waterfront Communities-The Island,43.6441277,-79.3894058,Entire home/apt,390,28,150,2025-07-13,1.52,2,90,1,STR-2012-FRBHHC
4808701,Explore the City Centre from Condo with Views,19578117,1463081846972082419,Robert,,Waterfront Communities-The Island,43.644081307713058,-79.39133609,Entire home/apt,434,6,99,2025-11-08,0.8,1,305,7,STR-2206-JBXDVM
24379222,Beautiful Condo + CN Tower View + Free Parking,183990824,1463082608835291407,Katherine,,Waterfront Communities-The Island,43.64413,-79.3894,Entire home/apt,467,1,348,2026-03-23,3.53,1,169,28,STR-2101-GBBKVD
24773347,Luxury Condo on CN TOWER,186531787,1463088575765435133,Yalda,,Waterfront Communities-The Island,43.64336,-79.39053,Entire home/apt,520,1,136,2025-10-19,1.41,1,133,1,STR-2507-HKBSBX
5281143,Executive Downtown Condo w Parking,19984389,1463096245550813150,Mike,,Waterfront Communities-The Island,43.63947,-79.39524,Entire home/apt,56,60,40,2025-12-21,0.3,2,143,2,STR-2101-HXPKVL
25264127,"Downtown 2 BDR + 2 FULL Baths, Sports & Concerts",190871685,1463098868291420280,George,,Waterfront Communities-The Island,43.64023,-79.3969,Entire home/apt,867,2,112,2025-10-19,1.16,1,39,11,STR-2210-HFZXVJ
20491404,Spacious 3-Story Home in Historic Downtown Toronto,20387843,1463106239428368378,Gregory,,Waterfront Communities-The Island,43.64775,-79.3643,Entire home/apt,393,2,52,2025-12-28,0.49,1,68,3,STR-2204-JBZPHM
4257135,Steps to TIFF-King West 5-STAR 1 Bed+Den Loft+pkg!,21936998,1463167554061234899,Bill,,Waterfront Communities-The Island,43.64457,-79.39998,Entire home/apt,221,28,78,2025-10-01,0.55,1,364,1,
4267061,Executive Bright 2 bed 2 bath downtown Toronto,22151303,1463172789255705550,Karl,,Waterfront Communities-The Island,43.64462,-79.39137,Entire home/apt,483,3,19,2025-11-05,0.14,1,71,3,STR-2511-HBMPPW
4565516,1 Bedroom + Den (Office/Bidet/Balcony) near Rogers,22773087,1463188019372255079,Cal,,Waterfront Communities-The Island,43.6441277,-79.3894058,Entire home/apt,400,1,879,2026-03-03,6.28,2,135,41,STR-2010-FDQKVB
31393229,Modern 1 Bedroom Suite - Downtown Core,22773087,1463188019372255079,Cal,,Waterfront Communities-The Island,43.648244495453376,-79.39323868,Entire home/apt,169,28,64,2026-03-31,0.72,2,123,3,
7835351,"Steps to Film Festival,  Centre, King West!",22849576,1463190009566892208,Jeffrey,,Waterfront Communities-The Island,43.64541,-79.39266,Entire home/apt,357,28,3,2016-05-27,0.02,1,364,0,
28696543,"1bedroom & 1bathroom, shared in 2bedroom condo",216463249,1463197788822363911,Arash,,Waterfront Communities-The Island,43.64062,-79.3788,Entire home/apt,330,28,14,2020-09-25,0.16,1,270,0,
29683802,Chic 2Bed Condo CN Tower View MTCC Rogers Centre,216906998,1463198775428364317,Mutaz,,Waterfront Communities-The Island,43.64418,-79.38894,Entire home/apt,503,1,68,2025-08-18,0.74,1,288,8,STR-2012-FYGBHD
32049716,Corner Penthouse with Skyline and Lake View.,238911240,1463258577258541830,Melissa,,Waterfront Communities-The Island,43.64128,-79.39249,Entire home/apt,773,28,31,2022-02-18,0.36,3,263,0,STR-2108-GKCVHF
32049504,Elegant 2 BD Waterfront Condo Downtown Toronto!,238911240,1463258577258541830,Melissa,,Waterfront Communities-The Island,43.6378,-79.39979,Entire home/apt,,28,7,2022-06-18,0.08,3,0,0,STR-2108-HCPPHJ
25779875,Modern Condo Sleeps 5 Near Union/MTCC/ACC/Downtown,685557386,1463939707359694808,Philip,,Waterfront Communities-The Island,43.64815,-79.38777,Entire home/apt,368,2,3,2026-05-03,2.65,6,345,3,STR-2603-FYYPPR
4821997,"Choice location, modern 1 bed",23518355,1465274358983617537,Lee-Anne,,Waterfront Communities-The Island,43.64981,-79.38809,Entire home/apt,200,30,25,2024-09-24,0.19,22,229,0,
9558814,Studio in supreme downtown location,23518355,1465274358983617537,Lee-Anne,,Waterfront Communities-The Island,43.64868,-79.38767,Entire home/apt,149,30,18,2023-11-16,0.14,22,207,0,
7178052,Best downtown location 1-bed + 1-bath,23518355,1465274358983617537,Lee-Anne,,Waterfront Communities-The Island,43.64895,-79.38796,Entire home/apt,167,30,28,2025-10-11,0.21,22,148,1,
4821682,"Cool 1 bedroom, unbeatable location",23518355,1465274358983617537,Lee-Anne,,Waterfront Communities-The Island,43.64849,-79.38748,Entire home/apt,183,30,22,2023-07-23,0.16,22,233,0,
4762850,"Stylish 1 bed condo, ideal location",23518355,1465274358983617537,Lee-Anne,,Waterfront Communities-The Island,43.64913,-79.38829,Entire home/apt,184,30,31,2022-10-14,0.23,22,229,0,
6589387,"Great 1 bed, heart of the city",23518355,1465274358983617537,Lee-Anne,,Waterfront Communities-The Island,43.64491,-79.39272,Entire home/apt,167,30,14,2024-10-14,0.11,22,140,0,
10096536,"Location supreme! One bedroom, one bath",23518355,1465274358983617537,Lee-Anne,,Waterfront Communities-The Island,43.64981,-79.38833,Entire home/apt,167,30,16,2025-05-01,0.13,22,229,0,
7328113,"Unbeatable location, bright 1 bedroom",23518355,1465274358983617537,Lee-Anne,,Waterfront Communities-The Island,43.6505,-79.38756,Entire home/apt,162,30,28,2025-08-03,0.21,22,228,2,
7712600,Premium downtown location 1 bedroom,23518355,1465274358983617537,Lee-Anne,,Waterfront Communities-The Island,43.64854,-79.38691,Entire home/apt,162,30,19,2024-09-29,0.15,22,256,0,
9790128,"Top downtown location, 1 bed/1 bath",23518355,1465274358983617537,Lee-Anne,,Waterfront Communities-The Island,43.64855,-79.38691,Entire home/apt,169,30,18,2025-09-20,0.14,22,238,2,
9562945,"Bright, cozy 1 bed in the heart of the city",23518355,1465274358983617537,Lee-Anne,,Waterfront Communities-The Island,43.64326,-79.39109,Entire home/apt,160,30,14,2025-06-15,0.11,22,228,1,
27525463,"Private Bed, Bath & Amenities in T.O.'s Best Hood",25479238,1465343699268151843,Rajiv,,Waterfront Communities-The Island,43.64643,-79.39805,Private room,127,28,77,2023-06-09,0.81,1,269,0,STR-2011-GDWKVF
4997904,Amazing Downtown King West Luxury Condo,25770450,1465350153050321467,Lorraine,,Waterfront Communities-The Island,43.64267,-79.40036,Entire home/apt,,52,20,2025-01-05,0.15,1,3,0,
19623790,Arts Centric House in Downtown Toronto 2,30017611,1465442196964410117,Angela,,Waterfront Communities-The Island,43.64459,-79.4021,Private room,42,28,61,2020-05-02,0.6,2,302,0,
5785794,Arts-centric House Downtown Toronto,30017611,1465442196964410117,Angela,,Waterfront Communities-The Island,43.64594,-79.40015,Private room,51,28,232,2020-08-27,1.74,2,295,0,
5833228,"Luxury 2 bedroom, 2 bathroom apt.",30278848,1465445643325503544,Victor,,Waterfront Communities-The Island,43.64978,-79.38766,Entire home/apt,26,180,0,,,1,363,0,
5862723,Luxury One Bedroom @The Distillery,30441280,1465447750182282377,Tina,,Waterfront Communities-The Island,43.64875,-79.35891,Entire home/apt,56,120,18,2023-10-03,0.14,1,364,0,STR-2307-HCBPHW
28663318,Luxury Condo in the Entertainment District,31449508,1465462364562418102,Lj,,Waterfront Communities-The Island,43.64433,-79.39141,Entire home/apt,162,28,2,2025-12-31,0.19,1,364,2,
8956730,❤️ Yonge Modern Condo in Downtown Toronto❤️,32044025,1465470814544687438,Toronto,,Waterfront Communities-The Island,43.64549,-79.37537,Entire home/apt,26,180,11,2022-10-04,0.1,4,365,0,
18039432,❤️ King Bachelor Entertainment Downtown Toronto❤️,32044025,1465470814544687438,Toronto,,Waterfront Communities-The Island,43.64577,-79.39321,Entire home/apt,53,75,23,2025-07-06,0.22,4,358,1,
17499180,Modern Eclectic Condo in King West Area,32191081,1465472887708242479,Wing Yan,,Waterfront Communities-The Island,43.64214,-79.4004,Entire home/apt,387,3,168,2025-09-12,1.5,1,91,8,STR-2010-JDYXPM
6278049,Modern Condo in Downtown Toronto,32634677,1465478643112373410,Ramnathan,,Waterfront Communities-The Island,43.64158,-79.39778,Entire home/apt,166,28,133,2026-03-17,0.99,1,343,3,STR-2009-FYFVBD
29242529,Central Downtown Toronto Condo,33313821,1465487669763931781,Lola,,Waterfront Communities-The Island,43.64691,-79.38998,Entire home/apt,277,28,7,2019-11-01,0.08,1,89,0,
20305572,A Garden Villa in the Heart of Downtown Toronto,33831207,1465494587718505472,Karim,,Waterfront Communities-The Island,43.64597,-79.38883,Entire home/apt,193,28,23,2025-12-20,0.22,1,221,3,
30130915,Modern Condo | Downtown Toronto | Long Stays,33931900,1465495900219022445,Ethan,,Waterfront Communities-The Island,43.63743,-79.39889,Entire home/apt,,82,58,2020-03-14,0.64,1,36,0,
6603099,Bedroom in Distillery District,34547305,1465507866779938660,Shirin,,Waterfront Communities-The Island,43.64787,-79.36678,Private room,53,28,384,2020-03-13,2.97,1,364,0,
22784790,Fantastic Condo w/ breathtaking view near CN Tower,34660578,1465510918916832983,Thiago,,Waterfront Communities-The Island,43.64044,-79.39319,Entire home/apt,71,90,16,2026-03-26,0.16,1,267,3,
19487621,Downtown Oasis Steps to Rogers Centre & CN Tower,34867672,1465514470858123503,Robert,,Waterfront Communities-The Island,43.64662,-79.3931,Entire home/apt,295,3,76,2025-09-06,0.75,1,12,9,STR-2402-GGZRVS
27831815,"Bright, Central, Spacious Condo - Heart of Toronto",35028799,1465517157430066464,Nathalie,,Waterfront Communities-The Island,43.64787,-79.39333,Entire home/apt,446,28,7,2022-08-14,0.07,1,270,0,
6748289,Ensuite Master Bedroom North York,35331231,1465522002423150506,Saahgie,,Waterfront Communities-The Island,43.64308,-79.37772,Private room,,366,92,2017-12-08,0.69,1,365,0,
18344391,Luxurious 1000 sq ft Private Terrace  2 Bed Condo,35420372,1465523288308562693,Elias,,Waterfront Communities-The Island,43.64948,-79.38842,Entire home/apt,665,2,199,2026-05-15,1.81,1,324,14,STR-2408-HVDSBY
7111369,"Union Stn, CN Tower w/Private Patio",35828364,1465530649896535344,Anthony,,Waterfront Communities-The Island,43.64249,-79.38185,Entire home/apt,304,28,5,2016-01-01,0.04,1,307,0,
6919553,"Cozy 2 bedroom steps from CN Tower, Scotiabank.",36163394,1465537085666896077,Kucho,,Waterfront Communities-The Island,43.64112,-79.39555,Entire home/apt,433,2,37,2026-04-02,0.44,1,51,12,STR-2308-HDZHHW
16947853,King West - Toronto,36197189,1465537555059946050,Natasha,,Waterfront Communities-The Island,43.64592,-79.40263,Entire home/apt,223,28,15,2018-09-04,0.13,1,87,0,
6973336,"Seeking roommate for 2-bed, 2-bath condo",36564325,1465544625342272571,Josh,,Waterfront Communities-The Island,43.64579,-79.38561,Private room,12,180,29,2016-05-16,0.22,1,365,0,
13193454,Executive Downtown 1BR | Dedicated Workspace,37514178,1465561763962248556,TO Stays,,Waterfront Communities-The Island,43.64949,-79.38779,Entire home/apt,193,30,14,2025-11-19,0.12,17,324,1,
28895600,Modern 1+Den condo steps away from CN Tower & Lake,38668814,1465578168434533978,Katherine,,Waterfront Communities-The Island,43.64496,-79.3901,Entire home/apt,512,2,228,2026-04-25,2.73,1,230,42,STR-2011-FJLXVB
22496883,Luxury Penthouse w BREATHTAKING CN TOWER Views!,38677739,1465578284901099279,Tareen,,Waterfront Communities-The Island,43.641095694281894,-79.39421381,Entire home/apt,773,28,17,2022-06-01,0.17,3,263,0,STR-2108-GKCVHF
7747861,Elegant 2 BD Waterfront Condo Downtown Toronto!,38677739,1465578284901099279,Tareen,,Waterfront Communities-The Island,43.63981,-79.39986,Entire home/apt,,28,30,2022-08-07,0.23,3,0,0,STR-2108-HCPPHJ
31876216,Gorgeous 2 BD w Stunning LAKE View + FREE Parking!,38677739,1465578284901099279,Tareen,,Waterfront Communities-The Island,43.64363,-79.39406,Entire home/apt,158,60,6,2019-08-05,0.07,3,222,0,
26551803,Gorgeous 1 BD Condo-Downtown Toronto With a View !,38749053,1465579214406338076,Hilda,,Waterfront Communities-The Island,43.64282,-79.37839,Entire home/apt,303,28,2,2018-09-27,0.02,1,270,0,
32570157,Condo in Toronto. Steps to CN Tower,38885719,1465581009508081029,Tee,,Waterfront Communities-The Island,43.63818,-79.39978,Entire home/apt,144,28,173,2026-04-09,1.99,3,269,4,
11070773,Luxury 2 Bedrooms + Den Condo – Downtown Toronto,39032805,1465582985641054935,Saniya,,Waterfront Communities-The Island,43.63988,-79.39787,Entire home/apt,320,1,96,2026-04-30,0.79,1,283,29,STR-2307-HPWVHX
19135742,Bright clean loft in hip King West -long term stay,39759653,1465593580462252795,Dan,,Waterfront Communities-The Island,43.6435,-79.4006,Entire home/apt,165,28,26,2026-03-14,0.25,1,265,6,
14631324,Bright Beautiful Sun filled Downtown Condo,39913719,1465595746015742029,Christopher,,Waterfront Communities-The Island,43.6433229,-79.4013146,Entire home/apt,24,149,10,2018-06-27,0.09,2,261,0,
7632469,Stylish Luxury Condo Downtown Toronto,40039312,1465597418646159808,Harold,,Waterfront Communities-The Island,43.6428976,-79.3804967,Entire home/apt,310,1,2,2026-05-10,2,1,329,2,STR-2604-FRYPPQ
31255290,Executive condo in the heart of Downtown Toronto,42234657,1465628175070788604,Rahul,,Waterfront Communities-The Island,43.64333,-79.37556,Entire home/apt,166,28,77,2026-04-20,0.88,1,278,4,
28700496,FIFA Fan’s Den: 2BR Near BMO/CN Tower + Free Prkg,43127944,1465640361671551117,Mohammed F,,Waterfront Communities-The Island,43.64288,-79.38062,Entire home/apt,706,1,147,2026-04-10,2.62,1,348,23,STR-2404-HTKHHY
15465463,Downtown Toronto - Amazing view of the city!,44191437,1465656447189932168,Darren,,Waterfront Communities-The Island,43.64165,-79.39252,Entire home/apt,151,28,99,2020-03-04,0.85,1,104,0,
24371282,"Bright, cozy downtown condo near King/Queen West",45658926,1465679871267383181,Kevin,,Waterfront Communities-The Island,43.64808,-79.39348,Entire home/apt,234,1,141,2025-09-26,1.43,1,71,28,STR-2205-HHPVHJ
8967912,Fully furnished Designer's suite,46865462,1465702631890250761,Peter,,Waterfront Communities-The Island,43.64145,-79.39852,Entire home/apt,182,28,42,2023-08-31,0.45,1,343,0,
9341429,Modern Downtown Condo,48482907,1465734425191475307,Rizwan,,Waterfront Communities-The Island,43.64341,-79.39911,Entire home/apt,,180,1,2016-01-01,0.01,1,143,0,
15760005,"2 BDRM + Sofabed + Free Parking - Ent. Dist, MTCC",55188259,1465904616981975145,Cameron,,Waterfront Communities-The Island,43.642351115695625,-79.38169867,Entire home/apt,344,2,431,2026-03-05,3.71,1,245,22,STR-2012-HTPHHL
23277408,Chic Bachelor in the ❤️of Downtown Toronto,56621499,1465926257628764396,Lulu,,Waterfront Communities-The Island,43.64781,-79.3924,Entire home/apt,295,3,147,2026-05-18,1.7,1,74,28,STR-2203-HHBVHJ
14994417,Stylish 2 BEDS Trendy King West Central Toronto,63979569,1466789548888528969,Justin And Adam,,Waterfront Communities-The Island,43.643734028010272,-79.40178823,Entire home/apt,357,28,70,2025-08-23,0.59,2,338,2,
